method,x_he,temperature_K,volume_A3,pressure_GPa_used,energy_eV_per_atom,rho_invA3_used,density_g_cm3
vdW-DF,0.625,4000,64.0002,668.158,2.37071,0.6874978515692137,3.227767546574197
vdW-DF,0.625,4000,60.00016,768.0740000000001,2.74891,0.7333313777829925,3.4429536276946258
vdW-DF,0.625,4000,56.000119999999995,888.1510000000001,3.16172,0.7857126020444243,3.6888808190814233
vdW-DF,0.625,4000,53.0002,997.888,3.52374,0.8301855464696359,3.8976790377066117
vdW-DF,0.625,4000,52.000080000000004,1039.0700000000002,3.65953,0.8461525443807009,3.9726432831306786
vdW-DF,0.625,4000,48.00004,1229.06,4.23873,0.9166659027784144,4.30369992471377
vdW-DF,0.625,4000,44.668800000000005,1429.33,4.8103,0.9850275807722615,4.624654535923462
vdW-DF,0.625,4000,44.0,1475.15,4.94254,1.0,4.694949284869499
vdW-DF,0.625,4000,41.398720000000004,1675.75,5.47731,1.0628347929597821,4.989955451140951
vdW-DF,0.625,4000,40.000004,1799.7800000000002,5.78979,1.099999890000011,5.1644436969120795
vdW-DF,0.625,4000,38.020708,2000.76,6.29522,1.1572640888223333,5.433296206221566
vdW-DF,0.625,4000,36.312408,2200.32,6.76093,1.2117070286277902,5.68890304752739
vdW-DF,0.625,4000,36.000008,2237.83,6.85819,1.2222219506173442,5.738270073002704
vdW-DF,0.625,4000,35.00002,2376.8999999999996,7.1872,1.2571421387759207,5.902218585425321
vdW-DF,0.625,4000,33.999988,2520.23,7.49115,1.2941181038063896,6.07581886600248
vdW-DF,0.625,4000,32.000012,2855.64,8.21008,1.3749994843751934,6.455552845863244
vdW-DF,0.625,4000,29.999992000000002,3258.3399999999997,9.02206,1.466667057777882,6.88592745405592
vdW-DF,0.625,4000,28.000016000000002,3750.89,9.96791,1.5714276734699006,7.377773231781651
vdW-DF,0.625,4000,24.00002,5126.79,12.3403,1.8333318055568288,8.60739984942754
vdW-DF,0.625,4000,22.0,6112.97,13.8618,2.0,9.389898569738998
vdW-DF,0.625,4000,19.99998,7402.7,15.7103,2.2000022000021997,10.328898755611652
vdW-DF,0.625,4000,18.000004,9126.900000000001,17.9551,2.4444439012346884,11.476540146005409
vdW-DF,0.625,4000,15.999984000000001,11545.699999999999,20.7814,2.75000275000275,12.911123444514566
vdW-DF,0.625,4000,14.000008000000001,15062.1,24.4266,3.1428553469398013,14.755546463563302
vdW-DF,0.625,4000,11.999988,20475.6,29.3205,3.666670333337,17.214831259352756
vdW-DF,0.625,6000,320.00012,26.109199999999998,-0.813299,0.13749994843751934,0.6455552845863245
vdW-DF,0.625,6000,254.31119999999999,41.3007,-0.69038,0.17301636734835116,0.8123030701528597
vdW-DF,0.625,6000,164.5688,99.112,-0.162265,0.2673653815303994,1.2552669068150095
vdW-DF,0.625,6000,114.00004,211.132,0.635487,0.3859647768544643,1.8120850530776829
vdW-DF,0.625,6000,112.99992,215.236,0.658416,0.38938080664127905,1.8281231396823818
vdW-DF,0.625,6000,88.0,362.026,1.45083,0.5,2.3474746424347495
vdW-DF,0.625,6000,83.99996,399.308,1.63466,0.5238097732427491,2.4592603202936996
vdW-DF,0.625,6000,82.99984,409.29900000000004,1.69803,0.5301215038486821,2.4888935753883135
vdW-DF,0.625,6000,82.00016,419.491,1.73257,0.5365843188598657,2.519236164103314
vdW-DF,0.625,6000,79.99992,441.726,1.82944,0.5500005500005499,2.582224688902913
vdW-DF,0.625,6000,78.9998,453.329,1.88227,0.5569634353504693,2.614915082497145
vdW-DF,0.625,6000,75.99988,491.573,2.0475,0.5789482825499198,2.7181328251341705
vdW-DF,0.625,6000,71.99984,550.24,2.29895,0.6111124691388202,2.8691420499581377
vdW-DF,0.625,6000,67.9998,620.29,2.58827,0.6470607266491961,3.0379172958487812
vdW-DF,0.625,6000,64.0002,703.92,2.90067,0.6874978515692137,3.227767546574197
vdW-DF,0.625,6000,60.00016,805.632,3.27774,0.7333313777829925,3.4429536276946258
vdW-DF,0.625,6000,56.000119999999995,929.314,3.69879,0.7857126020444243,3.6888808190814233
vdW-DF,0.625,6000,53.999880000000005,1002.92,3.95633,0.814816625518427,3.825522733277517
vdW-DF,0.625,6000,53.0002,1043.06,4.09172,0.8301855464696359,3.8976790377066117
vdW-DF,0.625,6000,52.000080000000004,1084.72,4.21347,0.8461525443807009,3.9726432831306786
vdW-DF,0.625,6000,48.00004,1278.78,4.79106,0.9166659027784144,4.30369992471377
vdW-DF,0.625,6000,44.74184,1478.8500000000001,5.36913,0.9834195464469051,4.617104896317584
vdW-DF,0.625,6000,44.0,1530.77,5.51337,1.0,4.694949284869499
vdW-DF,0.625,6000,41.443512,1729.9600000000003,6.03986,1.0616860849051597,4.984562325081377
vdW-DF,0.625,6000,40.000004,1860.55,6.3791,1.099999890000011,5.1644436969120795
vdW-DF,0.625,6000,38.058592,2058.67,6.85948,1.1561121336280649,5.427887835006034
vdW-DF,0.625,6000,36.36952,2260.24,7.33749,1.209804253671756,5.679969615608288
vdW-DF,0.625,6000,36.000008,2305.98,7.44105,1.2222219506173442,5.738270073002704
vdW-DF,0.625,6000,35.00002,2447.1,7.79494,1.2571421387759207,5.902218585425321
vdW-DF,0.625,6000,33.999988,2592.09,8.07852,1.2941181038063896,6.07581886600248
vdW-DF,0.625,6000,32.000012,2932.02,8.80411,1.3749994843751934,6.455552845863244
vdW-DF,0.625,6000,29.999992000000002,3339.4399999999996,9.64398,1.466667057777882,6.88592745405592
vdW-DF,0.625,6000,28.000016000000002,3840.75,10.58,1.5714276734699006,7.377773231781651
vdW-DF,0.625,6000,24.00002,5232.94,12.9693,1.8333318055568288,8.60739984942754
vdW-DF,0.625,6000,22.0,6225.54,14.5033,2.0,9.389898569738998
vdW-DF,0.625,6000,19.99998,7526.33,16.3612,2.2000022000021997,10.328898755611652
vdW-DF,0.625,6000,18.000004,9277.61,18.6227,2.4444439012346884,11.476540146005409
vdW-DF,0.625,8000,320.00012,31.1126,-0.350488,0.13749994843751934,0.6455552845863245
vdW-DF,0.625,8000,170.841,101.053,0.275285,0.25754941729444336,1.209181452545103
vdW-DF,0.625,8000,119.00019999999999,207.601,1.00117,0.3697472777356677,1.735944717187517
vdW-DF,0.625,8000,118.00008,211.139,1.01512,0.3728811031314555,1.750657868488377
vdW-DF,0.625,8000,85.05288,411.08900000000006,2.05276,0.5173252216738575,2.428815679542632
vdW-DF,0.625,8000,85.00008,411.998,2.05924,0.5176465716267561,2.4303244012741865
vdW-DF,0.625,8000,83.99996,421.474,2.09483,0.5238097732427491,2.4592603202936996
vdW-DF,0.625,8000,69.47644,622.0939999999999,2.95046,0.6333082121075865,2.9733499375364936
vdW-DF,0.625,8000,60.61484,821.5550000000001,3.69503,0.7258948468724821,3.408039492214414
vdW-DF,0.625,8000,55.0,1002.35,4.30467,0.8,3.755959427895599
vdW-DF,0.625,8000,53.999880000000005,1040.23,4.42722,0.814816625518427,3.825522733277517
vdW-DF,0.625,8000,53.0002,1080.7,4.55911,0.8301855464696359,3.8976790377066117
vdW-DF,0.625,8000,52.000080000000004,1123.8300000000002,4.69726,0.8461525443807009,3.9726432831306786
vdW-DF,0.625,8000,47.989039999999996,1323.29,5.29977,0.9168760200245724,4.3046864145283585
vdW-DF,0.625,8000,44.78144,1522.47,5.86378,0.9825499135356075,4.613022013902588
vdW-DF,0.625,8000,42.140119999999996,1723.2500000000002,6.4117,1.0441356123333299,4.902163746431144
vdW-DF,0.625,8000,39.91372,1921.76,6.90528,1.1023778289771036,5.175607999812044
vdW-DF,0.625,8000,38.002404,2123.85,7.4176,1.1578214893984076,5.435913173657592
vdW-DF,0.625,8000,36.337180000000004,2324.0,7.87471,1.2108809764544193,5.685024774466757
vdW-DF,0.625,8000,36.000008,2367.75,7.98191,1.2222219506173442,5.738270073002704
vdW-DF,0.625,8000,35.00002,2504.74,8.28785,1.2571421387759207,5.902218585425321
vdW-DF,0.625,10000,320.00012,35.4355,0.124248,0.13749994843751934,0.6455552845863245
vdW-DF,0.625,10000,122.99980000000001,207.73600000000002,1.33002,0.35772415890107134,1.6794967840131279
vdW-DF,0.625,10000,122.00012000000001,212.256,1.37041,0.36065538296191835,1.6932587323213941
vdW-DF,0.625,10000,88.0,404.629,2.36106,0.5,2.3474746424347495
vdW-DF,0.625,10000,86.99988,413.274,2.39815,0.5057478240199871,2.3744603847069436
vdW-DF,0.625,10000,86.0002,423.214,2.44318,0.5116267171471693,2.402061489790232
vdW-DF,0.625,10000,83.99996,443.467,2.53366,0.5238097732427491,2.4592603202936996
vdW-DF,0.625,10000,79.99992,489.77700000000004,2.74856,0.5500005500005499,2.582224688902913
vdW-DF,0.625,10000,78.9998,501.743,2.7967,0.5569634353504693,2.614915082497145
vdW-DF,0.625,10000,75.99988,542.246,2.96195,0.5789482825499198,2.7181328251341705
vdW-DF,0.625,10000,71.99984,604.1890000000001,3.21605,0.6111124691388202,2.8691420499581377
vdW-DF,0.625,10000,67.9998,677.257,3.50394,0.6470607266491961,3.0379172958487812
vdW-DF,0.625,10000,64.0002,765.185,3.81803,0.6874978515692137,3.227767546574197
vdW-DF,0.625,10000,56.000119999999995,1001.01,4.65249,0.7857126020444243,3.6888808190814233
vdW-DF,0.625,10000,55.0,1037.96,4.76221,0.8,3.755959427895599
vdW-DF,0.625,10000,53.0002,1118.01,5.00991,0.8301855464696359,3.8976790377066117
vdW-DF,0.625,10000,52.000080000000004,1161.3400000000001,5.15146,0.8461525443807009,3.9726432831306786
vdW-DF,0.625,10000,48.00004,1363.29,5.76101,0.9166659027784144,4.30369992471377
vdW-DF,0.625,10000,44.0,1623.41,6.48112,1.0,4.694949284869499
vdW-DF,0.625,10000,40.000004,1963.74,7.3632,1.099999890000011,5.1644436969120795
vdW-DF,0.625,10000,37.999984,2175.57,7.88262,1.1578952243769367,5.4362593556423064
vdW-DF,0.625,10000,36.000008,2422.7599999999998,8.44861,1.2222219506173442,5.738270073002704
vdW-DF,0.625,10000,35.00002,2562.8799999999997,8.76044,1.2571421387759207,5.902218585425321
vdW-DF,0.625,10000,33.999988,2716.16,9.10127,1.2941181038063896,6.07581886600248
vdW-DF,0.625,10000,33.0,2881.6299999999997,9.46299,1.3333333333333333,6.259932379825999
vdW-DF,0.625,10000,32.000012,3063.59,9.84066,1.3749994843751934,6.455552845863244
vdW-DF,0.625,10000,28.000016000000002,3991.32,11.6254,1.5714276734699006,7.377773231781651
vdW-DF,0.625,10000,25.000007999999998,4994.52,13.3709,1.7599994368001803,8.263108097175728
vdW-DF,0.625,10000,24.00002,5413.51,14.0498,1.8333318055568288,8.60739984942754
vdW-DF,0.625,10000,22.0,6425.28,15.5953,2.0,9.389898569738998
vdW-DF,0.625,10000,19.99998,7747.07,17.4505,2.2000022000021997,10.328898755611652
vdW-DF,0.625,10000,18.000004,9531.16,19.7294,2.4444439012346884,11.476540146005409
vdW-DF,0.625,10000,15.999984000000001,12011.0,22.599,2.75000275000275,12.911123444514566
vdW-DF,0.75,1000,320.0,9.40194,-1.32031,0.125,0.7077136968150178
vdW-DF,0.75,1000,160.0,64.81710000000001,-0.780753,0.25,1.4154273936300357
vdW-DF,0.75,1000,106.6668,174.087,0.00689797,0.37499953125058594,2.1231384365220083
vdW-DF,0.75,1000,101.1336,196.38,0.147502,0.39551642579716334,2.2392991348157856
vdW-DF,0.75,1000,91.4284,250.65900000000002,0.462149,0.4375008203140381,2.477002583232406
vdW-DF,0.75,1000,80.0,343.517,0.972359,0.5,2.8308547872600713
vdW-DF,0.75,1000,74.7684,400.14300000000003,1.24171,0.534985368150181,3.028931781084064
vdW-DF,0.75,1000,64.0,569.46,2.01033,0.625,3.5385684840750895
vdW-DF,0.75,1000,49.0044,1039.25,3.77608,0.8162532344034413,4.621388752454999
vdW-DF,0.75,1000,31.9306,2640.58,8.12679,1.2527168296242477,7.092518868446122
vdW-DF,0.75,2000,320.0,12.7812,-1.14055,0.125,0.7077136968150178
vdW-DF,0.75,2000,187.98839999999998,50.5874,-0.746216,0.21277908636915896,1.2046933905539159
vdW-DF,0.75,2000,160.0,73.973,-0.535991,0.25,1.4154273936300357
vdW-DF,0.75,2000,140.9592,99.3146,-0.335724,0.2837700554486688,1.60662363989584
vdW-DF,0.75,2000,118.4576,149.059,0.0258996,0.33767356421200495,1.9118096515614507
vdW-DF,0.75,2000,106.6668,186.893,0.274567,0.37499953125058594,2.1231384365220083
vdW-DF,0.75,2000,91.4284,268.459,0.758054,0.4375008203140381,2.477002583232406
vdW-DF,0.75,2000,80.0,362.519,1.24827,0.5,2.8308547872600713
vdW-DF,0.75,2000,64.0,592.913,2.29862,0.625,3.5385684840750895
vdW-DF,0.75,3000,320.0,16.7941,-0.941779,0.125,0.7077136968150178
vdW-DF,0.75,3000,145.348,99.6982,-0.164699,0.2752015851611305,1.5581114496298931
vdW-DF,0.75,3000,89.28960000000001,298.43,1.10116,0.4479805038884707,2.536335508063713
vdW-DF,0.75,3000,70.6612,496.097,2.06804,0.5660815270615275,3.2049892017232335
vdW-DF,0.75,3000,60.4572,695.7379999999999,2.90875,0.6616250835301668,3.7459290701654346
vdW-DF,0.75,3000,53.762,896.331,3.66186,0.7440199397343848,4.212424816428067
vdW-DF,0.75,3000,42.6668,1464.6100000000001,5.48822,0.9374970703216552,5.307836139124699
vdW-DF,0.75,4000,320.0,19.7849,-0.767997,0.125,0.7077136968150178
vdW-DF,0.75,4000,227.20600000000002,40.4013,-0.534147,0.17605168877582456,0.9967535319525263
vdW-DF,0.75,4000,148.868,102.155,0.00591911,0.2686944138431362,1.5212697354757618
vdW-DF,0.75,4000,107.0,210.726,0.760789,0.37383177570093457,2.1165269437458476
vdW-DF,0.75,4000,106.0,214.072,0.778189,0.37735849056603776,2.136494179064205
vdW-DF,0.75,4000,88.0,321.33799999999997,1.39463,0.45454545454545453,2.5735043520546106
vdW-DF,0.75,4000,84.0,354.361,1.57045,0.47619047619047616,2.696052178342925
vdW-DF,0.75,4000,80.0,394.199,1.77414,0.5,2.8308547872600713
vdW-DF,0.75,4000,78.0,416.5,1.89488,0.5128205128205128,2.903440807446227
vdW-DF,0.75,4000,77.0,428.55100000000004,1.95084,0.5194805194805194,2.941147830919555
vdW-DF,0.75,4000,76.0,440.498,1.99348,0.5263157894736842,2.9798471444842862
vdW-DF,0.75,4000,72.0,494.76800000000003,2.25263,0.5555555555555556,3.145394208066746
vdW-DF,0.75,4000,68.0,559.427,2.54004,0.5882352941176471,3.330417396776555
vdW-DF,0.75,4000,64.0,636.016,2.86216,0.625,3.5385684840750895
vdW-DF,0.75,4000,60.0,731.396,3.24587,0.6666666666666666,3.774473049680095
vdW-DF,0.75,4000,56.0,845.5629999999999,3.67956,0.7142857142857143,4.044078267514388
vdW-DF,0.75,4000,52.0,987.909,4.18959,0.7692307692307693,4.355161211169341
vdW-DF,0.75,4000,51.0,1029.42,4.33001,0.7843137254901961,4.4405565290354065
vdW-DF,0.75,4000,50.0,1074.4099999999999,4.49052,0.8,4.529367659616114
vdW-DF,0.75,4000,48.0,1170.1499999999999,4.80029,0.8333333333333334,4.718091312100119
vdW-DF,0.75,4000,44.543600000000005,1370.49,5.42644,0.8979965696531038,5.084195776291223
vdW-DF,0.75,4000,44.0,1405.42,5.53449,0.9090909090909091,5.147008704109221
vdW-DF,0.75,4000,41.3004,1606.5000000000002,6.1232,0.9685136221440954,5.483442847546409
vdW-DF,0.75,4000,40.0,1715.8799999999999,6.42214,1.0,5.661709574520143
vdW-DF,0.75,4000,37.9476,1916.4,6.97082,1.0540851068315256,5.9679237417071365
vdW-DF,0.75,4000,36.1796,2115.1800000000003,7.47288,1.105595418412586,6.259560165972142
vdW-DF,0.75,4000,36.0,2136.4,7.53467,1.1111111111111112,6.290788416133492
vdW-DF,0.75,4000,34.49228,2336.16,8.0291,1.1596797892166015,6.565770165985135
vdW-DF,0.75,4000,34.0,2408.35,8.20762,1.1764705882352942,6.66083479355311
vdW-DF,0.75,4000,33.0,2563.9,8.58999,1.2121212121212122,6.8626782721456285
vdW-DF,0.75,4000,32.0,2728.62,8.94976,1.25,7.077136968150179
vdW-DF,0.75,4000,30.0,3117.56,9.79966,1.3333333333333333,7.54894609936019
vdW-DF,0.75,4000,28.0,3593.6,10.8011,1.4285714285714286,8.088156535028777
vdW-DF,0.75,4000,24.0,4912.04,13.2793,1.6666666666666667,9.436182624200239
vdW-DF,0.75,4000,22.0,5864.16,14.9192,1.8181818181818181,10.294017408218442
vdW-DF,0.75,4000,20.0,7108.52,16.8519,2.0,11.323419149040285
vdW-DF,0.75,4000,18.0,8790.29,19.2529,2.2222222222222223,12.581576832266984
vdW-DF,0.75,4000,16.0,11119.9,22.2516,2.5,14.154273936300358
vdW-DF,0.75,4000,14.0,14482.7,26.063,2.857142857142857,16.176313070057553
vdW-DF,0.75,4000,12.0,19690.0,31.2773,3.3333333333333335,18.872365248400477
vdW-DF,0.75,6000,320.0,24.6684,-0.404637,0.125,0.7077136968150178
vdW-DF,0.75,6000,245.578,40.889399999999995,-0.210002,0.16288103983255828,0.9221851427277921
vdW-DF,0.75,6000,159.19320000000002,99.0649,0.303985,0.25126701391767986,1.4226008584588141
vdW-DF,0.75,6000,112.0,207.076,1.09299,0.35714285714285715,2.022039133757194
vdW-DF,0.75,6000,111.0,210.481,1.12576,0.36036036036036034,2.040255702529781
vdW-DF,0.75,6000,88.0,343.118,1.86782,0.45454545454545453,2.5735043520546106
vdW-DF,0.75,6000,84.0,378.492,2.05326,0.47619047619047616,2.696052178342925
vdW-DF,0.75,6000,81.0,408.72599999999994,2.23635,0.49382716049382713,2.7959059627259966
vdW-DF,0.75,6000,80.0,419.521,2.26404,0.5,2.8308547872600713
vdW-DF,0.75,6000,77.0,454.783,2.43388,0.5194805194805194,2.941147830919555
vdW-DF,0.75,6000,76.0,466.83199999999994,2.4934,0.5263157894736842,2.9798471444842862
vdW-DF,0.75,6000,72.0,523.5450000000001,2.75413,0.5555555555555556,3.145394208066746
vdW-DF,0.75,6000,68.0,590.23,3.05689,0.5882352941176471,3.330417396776555
vdW-DF,0.75,6000,64.0,669.6310000000001,3.38884,0.625,3.5385684840750895
vdW-DF,0.75,6000,60.0,766.293,3.77409,0.6666666666666666,3.774473049680095
vdW-DF,0.75,6000,56.0,885.2959999999999,4.22886,0.7142857142857143,4.044078267514388
vdW-DF,0.75,6000,53.0,992.75,4.60904,0.7547169811320755,4.27298835812841
vdW-DF,0.75,6000,52.0,1033.09,4.75258,0.7692307692307693,4.355161211169341
vdW-DF,0.75,6000,48.0,1219.45,5.37803,0.8333333333333334,4.718091312100119
vdW-DF,0.75,6000,44.6036,1418.86,5.98867,0.8967886000233165,5.077356603072526
vdW-DF,0.75,6000,44.0,1459.62,6.10852,0.9090909090909091,5.147008704109221
vdW-DF,0.75,6000,41.3464,1658.1,6.68697,0.9674361008455391,5.477342234893624
vdW-DF,0.75,6000,40.0,1776.22,7.01907,1.0,5.661709574520143
vdW-DF,0.75,6000,37.977599999999995,1976.15,7.55256,1.0532524435456692,5.963209444009252
vdW-DF,0.75,6000,36.23192,2176.2799999999997,8.07683,1.1039989048330863,6.250521169753237
vdW-DF,0.75,6000,36.0,2203.92,8.1483,1.1111111111111112,6.290788416133492
vdW-DF,0.75,6000,35.0,2336.88,8.4749,1.1428571428571428,6.47052522802302
vdW-DF,0.75,6000,34.0,2478.87,8.81955,1.1764705882352942,6.66083479355311
vdW-DF,0.75,6000,32.0,2804.4,9.58271,1.25,7.077136968150179
vdW-DF,0.75,6000,30.0,3197.2999999999997,10.4411,1.3333333333333333,7.54894609936019
vdW-DF,0.75,6000,28.0,3679.5,11.4413,1.4285714285714286,8.088156535028777
vdW-DF,0.75,6000,24.0,5018.5,13.942,1.6666666666666667,9.436182624200239
vdW-DF,0.75,6000,22.0,5974.41,15.5507,1.8181818181818181,10.294017408218442
vdW-DF,0.75,6000,20.0,7231.26,17.5222,2.0,11.323419149040285
vdW-DF,0.75,6000,18.0,8917.279999999999,19.9102,2.2222222222222223,12.581576832266984
vdW-DF,0.75,8000,320.0,29.403299999999998,0.0611896,0.125,0.7077136968150178
vdW-DF,0.75,8000,166.276,100.71600000000001,0.696145,0.24056388173879573,1.3620028325242712
vdW-DF,0.75,8000,116.0,207.19699999999997,1.4827,0.3448275862068966,1.9523136463862565
vdW-DF,0.75,8000,115.0,210.942,1.49339,0.34782608695652173,1.969290286789615
vdW-DF,0.75,8000,83.0,410.138,2.61053,0.4819277108433735,2.7285347347085027
vdW-DF,0.75,8000,82.0,420.65999999999997,2.65648,0.4878048780487805,2.7618095485464114
vdW-DF,0.75,8000,67.8048,621.45,3.57901,0.5899287366086177,3.3400051763415823
vdW-DF,0.75,8000,59.18,821.5989999999999,4.37775,0.6759040216289287,3.8267722707131755
vdW-DF,0.75,8000,54.0,990.3650000000001,5.00498,0.7407407407407407,4.193858944088995
vdW-DF,0.75,8000,53.0,1029.94,5.13237,0.7547169811320755,4.27298835812841
vdW-DF,0.75,8000,52.0,1070.47,5.27723,0.7692307692307693,4.355161211169341
vdW-DF,0.75,8000,51.0,1113.8899999999999,5.4183,0.7843137254901961,4.4405565290354065
vdW-DF,0.75,8000,50.0,1160.13,5.5695,0.8,4.529367659616114
vdW-DF,0.75,8000,46.2724,1359.2,6.20959,0.8644461925467449,4.89424328499939
vdW-DF,0.75,8000,43.2716,1558.53,6.80776,0.9243938287467993,5.233649390843087
vdW-DF,0.75,8000,40.7856,1757.5,7.38507,0.9807382997920834,5.552655422031445
vdW-DF,0.75,8000,38.67852,1957.9699999999998,7.91987,1.0341657333320924,5.855146034046952
vdW-DF,0.75,8000,36.8602,2155.97,8.44359,1.0851813066668115,6.143981394045766
vdW-DF,0.75,8000,35.2682,2359.6800000000003,8.95311,1.1341661893717285,6.421319573462942
vdW-DF,0.75,8000,35.0,2396.81,9.04787,1.1428571428571428,6.47052522802302
vdW-DF,0.75,8000,34.0,2538.67,9.38004,1.1764705882352942,6.66083479355311
vdW-DF,0.75,10000,320.0,33.6498,0.514771,0.125,0.7077136968150178
vdW-DF,0.75,10000,120.0,206.555,1.83533,0.3333333333333333,1.8872365248400476
vdW-DF,0.75,10000,119.0,210.57600000000002,1.84431,0.33613445378151263,1.9030956553008886
vdW-DF,0.75,10000,88.0,383.818,2.83989,0.45454545454545453,2.5735043520546106
vdW-DF,0.75,10000,85.0,411.04,2.96898,0.47058823529411764,2.664333917421244
vdW-DF,0.75,10000,84.0,420.75300000000004,3.01857,0.47619047619047616,2.696052178342925
vdW-DF,0.75,10000,80.0,463.961,3.21933,0.5,2.8308547872600713
vdW-DF,0.75,10000,79.0,476.29,3.29107,0.5063291139240507,2.866688392162098
vdW-DF,0.75,10000,78.0,488.52900000000005,3.34792,0.5128205128205128,2.903440807446227
