section,panel,functional,series,x_he,x,y,y2
derived,VDW,VDW,xhe_line_left,0.05,748.1171548117154,2.5083400250764267,
derived,VDW,VDW,xhe_line_left,0.05,751.0460251046024,2.5102083913682005,
derived,VDW,VDW,xhe_line_left,0.05,753.9748953974895,2.512865961273236,
derived,VDW,VDW,xhe_line_left,0.05,756.9037656903765,2.5155235311782715,
derived,VDW,VDW,xhe_line_left,0.05,759.8326359832636,2.518181101083307,
derived,VDW,VDW,xhe_line_left,0.05,762.7615062761506,2.5208386709883426,
derived,VDW,VDW,xhe_line_left,0.05,765.6903765690377,2.5234962408933783,
derived,VDW,VDW,xhe_line_left,0.05,768.6192468619247,2.5261538107984136,
derived,VDW,VDW,xhe_line_left,0.05,771.5481171548117,2.5288113807034494,
derived,VDW,VDW,xhe_line_left,0.05,774.4769874476988,2.531468950608485,
derived,VDW,VDW,xhe_line_left,0.05,777.4058577405858,2.5341265205135204,
derived,VDW,VDW,xhe_line_right,0.05,862.3430962343095,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,865.2719665271966,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,868.2008368200836,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,871.1297071129707,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,874.0585774058577,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,876.9874476987447,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,879.9163179916318,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,882.8451882845188,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,885.7740585774059,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,888.7029288702929,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,891.6317991631798,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,894.5606694560669,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,897.4895397489539,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,900.418410041841,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,903.347280334728,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,906.276150627615,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,909.2050209205021,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,912.1338912133891,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,915.0627615062762,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,917.9916317991632,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,920.9205020920501,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,923.8493723849372,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,926.7782426778242,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,929.7071129707113,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,932.6359832635983,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,935.5648535564853,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,938.4937238493724,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,941.4225941422594,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,944.3514644351465,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,947.2803347280335,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,950.2092050209204,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,953.1380753138075,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,956.0669456066945,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,958.9958158995815,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,961.9246861924686,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,964.8535564853556,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,967.7824267782427,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,970.7112970711297,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,973.6401673640167,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,976.5690376569038,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,979.4979079497907,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,982.4267782426778,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,985.3556485355648,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,988.2845188284518,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,991.2133891213389,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,994.1422594142259,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,997.071129707113,2.554627774066652,
derived,VDW,VDW,xhe_line_right,0.05,1000.0,2.554627774066652,
derived,VDW,VDW,xhe_fill_upper,0.089,150.0,3.304347826086956,4.0
derived,VDW,VDW,xhe_fill_upper,0.089,153.55648535564853,3.323206849260776,4.071129707112971
derived,VDW,VDW,xhe_fill_upper,0.089,157.11297071129707,3.3420658724345955,4.142259414225942
derived,VDW,VDW,xhe_fill_upper,0.089,160.6694560669456,3.3609248956084157,4.213389121338912
derived,VDW,VDW,xhe_fill_upper,0.089,164.22594142259413,3.3797839187822354,4.2845188284518825
derived,VDW,VDW,xhe_fill_upper,0.089,167.78242677824267,3.398642941956055,4.355648535564853
derived,VDW,VDW,xhe_fill_upper,0.089,171.3389121338912,3.417501965129875,4.426778242677824
derived,VDW,VDW,xhe_fill_upper,0.089,174.89539748953973,3.4363609883036945,4.497907949790795
derived,VDW,VDW,xhe_fill_upper,0.089,178.4518828451883,3.4552200114775147,4.569037656903766
derived,VDW,VDW,xhe_fill_upper,0.089,182.00836820083683,3.4740790346513344,4.640167364016737
derived,VDW,VDW,xhe_fill_upper,0.089,185.56485355648536,3.492938057825154,4.7112970711297075
derived,VDW,VDW,xhe_fill_upper,0.089,189.1213389121339,3.511797080998974,4.7824267782426775
derived,VDW,VDW,xhe_fill_upper,0.089,192.67782426778243,3.530656104172794,4.853556485355648
derived,VDW,VDW,xhe_fill_upper,0.089,196.23430962343096,3.5495151273466137,4.924686192468619
derived,VDW,VDW,xhe_fill_upper,0.089,199.7907949790795,3.5683741505204334,4.99581589958159
derived,VDW,VDW,xhe_fill_upper,0.089,203.34728033472803,3.585393754352346,5.03347280334728
derived,VDW,VDW,xhe_fill_upper,0.089,206.90376569037656,3.6022983944753895,5.069037656903766
derived,VDW,VDW,xhe_fill_upper,0.089,210.4602510460251,3.6192030345984327,5.104602510460251
derived,VDW,VDW,xhe_fill_upper,0.089,214.01673640167365,3.6361076747214764,5.140167364016737
derived,VDW,VDW,xhe_fill_upper,0.089,217.5732217573222,3.6530123148445197,5.175732217573222
derived,VDW,VDW,xhe_fill_upper,0.089,221.12970711297072,3.6699169549675634,5.2112970711297075
derived,VDW,VDW,xhe_fill_upper,0.089,224.68619246861925,3.6868215950906067,5.2468619246861925
derived,VDW,VDW,xhe_fill_upper,0.089,228.2426778242678,3.70372623521365,5.2824267782426775
derived,VDW,VDW,xhe_fill_upper,0.089,231.79916317991632,3.7206308753366937,5.317991631799163
derived,VDW,VDW,xhe_fill_upper,0.089,235.35564853556485,3.737535515459737,5.353556485355648
derived,VDW,VDW,xhe_fill_upper,0.089,238.9121338912134,3.75444015558278,5.389121338912134
derived,VDW,VDW,xhe_fill_upper,0.089,242.46861924686192,3.771344795705824,5.424686192468619
derived,VDW,VDW,xhe_fill_upper,0.089,246.02510460251045,3.788249435828867,5.460251046025104
derived,VDW,VDW,xhe_fill_upper,0.089,249.581589958159,3.8051540759519105,5.49581589958159
derived,VDW,VDW,xhe_fill_upper,0.089,253.13807531380752,3.8218619246861922,5.531380753138075
derived,VDW,VDW,xhe_fill_upper,0.089,256.69456066945605,3.838543534568639,5.566945606694561
derived,VDW,VDW,xhe_fill_upper,0.089,260.2510460251046,3.8552251444510857,5.602510460251046
derived,VDW,VDW,xhe_fill_upper,0.089,263.8075313807531,3.8719067543335326,5.638075313807531
derived,VDW,VDW,xhe_fill_upper,0.089,267.36401673640165,3.888588364215979,5.673640167364017
derived,VDW,VDW,xhe_fill_upper,0.089,270.9205020920502,3.905269974098426,5.709205020920502
derived,VDW,VDW,xhe_fill_upper,0.089,274.4769874476987,3.9219515839808725,5.7447698744769875
derived,VDW,VDW,xhe_fill_upper,0.089,278.0334728033473,3.9386331938633194,5.780334728033473
derived,VDW,VDW,xhe_fill_upper,0.089,281.58995815899584,3.9553148037457664,5.815899581589958
derived,VDW,VDW,xhe_fill_upper,0.089,285.1464435146444,3.971996413628213,5.851464435146443
derived,VDW,VDW,xhe_fill_upper,0.089,288.7029288702929,3.98867802351066,5.887029288702929
derived,VDW,VDW,xhe_fill_upper,0.089,292.25941422594144,4.005359633393106,5.922594142259414
derived,VDW,VDW,xhe_fill_upper,0.089,295.81589958159,4.022041243275553,5.9581589958159
derived,VDW,VDW,xhe_fill_upper,0.089,299.3723849372385,4.038722853158,5.993723849372385
derived,VDW,VDW,xhe_fill_upper,0.089,302.92887029288704,4.0550906555090656,6.029288702928871
derived,VDW,VDW,xhe_fill_upper,0.089,306.4853556485356,4.071391213389122,6.064853556485356
derived,VDW,VDW,xhe_fill_upper,0.089,310.0418410041841,4.087691771269177,6.100418410041841
derived,VDW,VDW,xhe_fill_upper,0.089,313.59832635983264,4.103992329149233,6.135983263598327
derived,VDW,VDW,xhe_fill_upper,0.089,317.1548117154812,4.120292887029289,6.171548117154812
derived,VDW,VDW,xhe_fill_upper,0.089,320.7112970711297,4.136593444909344,6.2071129707112975
derived,VDW,VDW,xhe_fill_upper,0.089,324.26778242677824,4.152894002789401,6.2426778242677825
derived,VDW,VDW,xhe_fill_upper,0.089,327.8242677824268,4.169194560669456,6.2782426778242675
derived,VDW,VDW,xhe_fill_upper,0.089,331.3807531380753,4.185495118549512,6.313807531380753
derived,VDW,VDW,xhe_fill_upper,0.089,334.93723849372384,4.201795676429567,6.349372384937238
derived,VDW,VDW,xhe_fill_upper,0.089,338.4937238493724,4.218096234309623,6.384937238493724
derived,VDW,VDW,xhe_fill_upper,0.089,342.0502092050209,4.234396792189679,6.420502092050209
derived,VDW,VDW,xhe_fill_upper,0.089,345.60669456066944,4.250697350069735,6.456066945606694
derived,VDW,VDW,xhe_fill_upper,0.089,349.163179916318,4.266997907949791,6.49163179916318
derived,VDW,VDW,xhe_fill_upper,0.089,352.7196652719665,4.283166484745682,6.527196652719665
derived,VDW,VDW,xhe_fill_upper,0.089,356.27615062761504,4.299294451977217,6.562761506276151
derived,VDW,VDW,xhe_fill_upper,0.089,359.8326359832636,4.315422419208751,6.598326359832636
derived,VDW,VDW,xhe_fill_upper,0.089,363.3891213389121,4.331550386440285,6.633891213389121
derived,VDW,VDW,xhe_fill_upper,0.089,366.94560669456064,4.347678353671819,6.669456066945607
derived,VDW,VDW,xhe_fill_upper,0.089,370.50209205020917,4.363806320903354,6.705020920502092
derived,VDW,VDW,xhe_fill_upper,0.089,374.0585774058577,4.379934288134888,6.7405857740585775
derived,VDW,VDW,xhe_fill_upper,0.089,377.61506276150624,4.396062255366422,6.7761506276150625
derived,VDW,VDW,xhe_fill_upper,0.089,381.17154811715477,4.412190222597956,6.8117154811715475
derived,VDW,VDW,xhe_fill_upper,0.089,384.7280334728033,4.428318189829491,6.847280334728033
derived,VDW,VDW,xhe_fill_upper,0.089,388.28451882845184,4.444446157061025,6.882845188284518
derived,VDW,VDW,xhe_fill_upper,0.089,391.84100418410037,4.460574124292559,6.918410041841004
derived,VDW,VDW,xhe_fill_upper,0.089,395.3974895397489,4.476702091524094,6.953974895397489
derived,VDW,VDW,xhe_fill_upper,0.089,398.95397489539744,4.492830058755628,6.989539748953974
derived,VDW,VDW,xhe_fill_upper,0.089,402.510460251046,4.4976283274564555,7.01255230125523
derived,VDW,VDW,xhe_fill_upper,0.089,406.06694560669456,4.497705888436156,7.0303347280334725
derived,VDW,VDW,xhe_fill_upper,0.089,409.6234309623431,4.497783449415855,7.048117154811716
derived,VDW,VDW,xhe_fill_upper,0.089,413.1799163179916,4.497861010395555,7.065899581589958
derived,VDW,VDW,xhe_fill_upper,0.089,416.73640167364016,4.497938571375255,7.083682008368201
derived,VDW,VDW,xhe_fill_upper,0.089,420.2928870292887,4.498016132354955,7.101464435146443
derived,VDW,VDW,xhe_fill_upper,0.089,423.8493723849372,4.498093693334655,7.119246861924686
derived,VDW,VDW,xhe_fill_upper,0.089,427.40585774058576,4.4981712543143555,7.137029288702929
derived,VDW,VDW,xhe_fill_upper,0.089,430.9623430962343,4.498248815294055,7.154811715481172
derived,VDW,VDW,xhe_fill_upper,0.089,434.5188284518828,4.498326376273755,7.172594142259414
derived,VDW,VDW,xhe_fill_upper,0.089,438.07531380753136,4.498403937253455,7.190376569037657
derived,VDW,VDW,xhe_fill_upper,0.089,441.6317991631799,4.498481498233155,7.208158995815899
derived,VDW,VDW,xhe_fill_upper,0.089,445.1882845188284,4.498559059212855,7.2259414225941425
derived,VDW,VDW,xhe_fill_upper,0.089,448.74476987447696,4.498636620192555,7.243723849372385
derived,VDW,VDW,xhe_fill_upper,0.089,452.3012552301255,4.4986639946559785,7.2615062761506275
derived,VDW,VDW,xhe_fill_upper,0.089,455.857740585774,4.4986639946559785,7.27928870292887
derived,VDW,VDW,xhe_fill_upper,0.089,459.41422594142256,4.4986639946559785,7.2970711297071125
derived,VDW,VDW,xhe_fill_upper,0.089,462.9707112970711,4.4986639946559785,7.314853556485356
derived,VDW,VDW,xhe_fill_upper,0.089,466.5271966527196,4.4986639946559785,7.332635983263598
derived,VDW,VDW,xhe_fill_upper,0.089,470.0836820083682,4.4986639946559785,7.350418410041841
derived,VDW,VDW,xhe_fill_upper,0.089,473.64016736401675,4.4986639946559785,7.368200836820083
derived,VDW,VDW,xhe_fill_upper,0.089,477.1966527196653,4.4986639946559785,7.385983263598327
derived,VDW,VDW,xhe_fill_upper,0.089,480.7531380753138,4.4986639946559785,7.403765690376569
derived,VDW,VDW,xhe_fill_upper,0.089,484.30962343096235,4.4986639946559785,7.421548117154812
derived,VDW,VDW,xhe_fill_upper,0.089,487.8661087866109,4.4986639946559785,7.439330543933054
derived,VDW,VDW,xhe_fill_upper,0.089,491.4225941422594,4.4986639946559785,7.457112970711297
derived,VDW,VDW,xhe_fill_upper,0.089,494.97907949790795,4.4986639946559785,7.47489539748954
derived,VDW,VDW,xhe_fill_upper,0.089,498.5355648535565,4.4986639946559785,7.4926778242677825
derived,VDW,VDW,xhe_fill_upper,0.089,502.092050209205,4.4986639946559785,7.510460251046025
derived,VDW,VDW,xhe_fill_upper,0.089,505.64853556485355,4.4986639946559785,7.5282426778242675
derived,VDW,VDW,xhe_fill_upper,0.089,509.2050209205021,4.4986639946559785,7.54602510460251
derived,VDW,VDW,xhe_fill_upper,0.089,512.7615062761506,4.4986639946559785,7.563807531380753
derived,VDW,VDW,xhe_fill_upper,0.089,516.3179916317991,4.4986639946559785,7.581589958158996
derived,VDW,VDW,xhe_fill_upper,0.089,519.8744769874477,4.4986639946559785,7.599372384937238
derived,VDW,VDW,xhe_fill_upper,0.089,523.4309623430962,4.4986639946559785,7.617154811715481
derived,VDW,VDW,xhe_fill_upper,0.089,526.9874476987447,4.4986639946559785,7.634937238493723
derived,VDW,VDW,xhe_fill_upper,0.089,530.5439330543933,4.4986639946559785,7.652719665271967
derived,VDW,VDW,xhe_fill_upper,0.089,534.1004184100418,4.4986639946559785,7.670502092050209
derived,VDW,VDW,xhe_fill_upper,0.089,537.6569037656903,4.4986639946559785,7.688284518828452
derived,VDW,VDW,xhe_fill_upper,0.089,541.2133891213389,4.4986639946559785,7.706066945606694
derived,VDW,VDW,xhe_fill_upper,0.089,544.7698744769874,4.4986639946559785,7.723849372384937
derived,VDW,VDW,xhe_fill_upper,0.089,548.326359832636,4.4986639946559785,7.74163179916318
derived,VDW,VDW,xhe_fill_upper,0.089,551.8828451882845,4.4986639946559785,7.7594142259414225
derived,VDW,VDW,xhe_fill_upper,0.089,555.439330543933,4.4986639946559785,7.777196652719665
derived,VDW,VDW,xhe_fill_upper,0.089,558.9958158995815,4.4986639946559785,7.7949790794979075
derived,VDW,VDW,xhe_fill_upper,0.089,562.5523012552301,4.4986639946559785,7.81276150627615
derived,VDW,VDW,xhe_fill_upper,0.089,566.1087866108787,4.4986639946559785,7.830543933054393
derived,VDW,VDW,xhe_fill_upper,0.089,569.6652719665271,4.4986639946559785,7.848326359832636
derived,VDW,VDW,xhe_fill_upper,0.089,573.2217573221758,4.4986639946559785,7.866108786610879
derived,VDW,VDW,xhe_fill_upper,0.089,576.7782426778242,4.4986639946559785,7.883891213389121
derived,VDW,VDW,xhe_fill_upper,0.089,580.3347280334729,4.4986639946559785,7.901673640167364
derived,VDW,VDW,xhe_fill_upper,0.089,583.8912133891213,4.4986639946559785,7.919456066945607
derived,VDW,VDW,xhe_fill_upper,0.089,587.4476987447699,4.4986639946559785,7.93723849372385
derived,VDW,VDW,xhe_fill_upper,0.089,591.0041841004183,4.4986639946559785,7.955020920502092
derived,VDW,VDW,xhe_fill_upper,0.089,594.560669456067,4.4986639946559785,7.972803347280335
derived,VDW,VDW,xhe_fill_upper,0.089,598.1171548117154,4.4986639946559785,7.9905857740585775
derived,VDW,VDW,xhe_fill_upper,0.089,601.673640167364,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,605.2301255230125,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,608.7866108786611,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,612.3430962343095,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,615.8995815899582,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,619.4560669456066,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,623.0125523012553,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,626.5690376569037,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,630.1255230125523,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,633.6820083682007,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,637.2384937238494,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,640.7949790794978,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,644.3514644351465,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,647.9079497907949,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,651.4644351464435,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,655.020920502092,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,658.5774058577406,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,662.1338912133891,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,665.6903765690377,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,669.2468619246862,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,672.8033472803347,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,676.3598326359833,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,679.9163179916318,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,683.4728033472803,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,687.0292887029289,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,690.5857740585774,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,694.1422594142259,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,697.6987447698745,4.4986639946559785,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,701.255230125523,4.499534354622774,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,704.8117154811715,4.502000374528695,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,708.36820083682,4.5044663944346155,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,711.9246861924686,4.506932414340536,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,715.4811715481171,4.509398434246457,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,719.0376569037657,4.511864454152377,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,722.5941422594142,4.514330474058298,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,726.1506276150627,4.516796493964218,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,729.7071129707113,4.519262513870139,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,733.2635983263598,4.521728533776059,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,736.8200836820083,4.52419455368198,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,740.3765690376569,4.526660573587901,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,743.9330543933054,4.529126593493822,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,747.4895397489539,4.531592613399742,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,751.0460251046024,4.5340191746196465,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,754.602510460251,4.536351034993113,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,758.1589958158995,4.5386828953665805,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,761.715481171548,4.541014755740047,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,765.2719665271966,4.543346616113514,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,768.8284518828451,4.54567847648698,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,772.3849372384936,4.548010336860447,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,775.9414225941422,4.550342197233913,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,779.4979079497907,4.55267405760738,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,783.0543933054392,4.555005917980846,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,786.6108786610878,4.557337778354313,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,790.1673640167364,4.5596696387277795,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,793.723849372385,4.562001499101246,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,797.2803347280335,4.564333359474713,8.0
derived,VDW,VDW,xhe_fill_upper,0.089,800.836820083682,4.566117927873139,8.00418410041841
derived,VDW,VDW,xhe_fill_upper,0.089,804.3933054393306,4.5661237973526845,8.021966527196653
derived,VDW,VDW,xhe_fill_upper,0.089,807.9497907949791,4.566129666832229,8.039748953974895
derived,VDW,VDW,xhe_fill_upper,0.089,811.5062761506276,4.566135536311774,8.057531380753138
derived,VDW,VDW,xhe_fill_upper,0.089,815.0627615062762,4.566141405791319,8.07531380753138
derived,VDW,VDW,xhe_fill_upper,0.089,818.6192468619247,4.566147275270864,8.093096234309623
derived,VDW,VDW,xhe_fill_upper,0.089,822.1757322175732,4.566153144750408,8.110878661087867
derived,VDW,VDW,xhe_fill_upper,0.089,825.7322175732218,4.566159014229953,8.128661087866108
derived,VDW,VDW,xhe_fill_upper,0.089,829.2887029288703,4.566164883709498,8.146443514644352
derived,VDW,VDW,xhe_fill_upper,0.089,832.8451882845188,4.566170753189043,8.164225941422593
derived,VDW,VDW,xhe_fill_upper,0.089,836.4016736401674,4.566176622668587,8.182008368200837
derived,VDW,VDW,xhe_fill_upper,0.089,839.9581589958159,4.566182492148132,8.19979079497908
derived,VDW,VDW,xhe_fill_upper,0.089,843.5146443514644,4.5661883616276775,8.217573221757322
derived,VDW,VDW,xhe_fill_upper,0.089,847.071129707113,4.566194231107223,8.235355648535565
derived,VDW,VDW,xhe_fill_upper,0.089,850.6276150627615,4.566199064796259,8.253138075313807
derived,VDW,VDW,xhe_fill_upper,0.089,854.18410041841,4.566199064796259,8.27092050209205
derived,VDW,VDW,xhe_fill_upper,0.089,857.7405857740586,4.566199064796259,8.288702928870293
derived,VDW,VDW,xhe_fill_upper,0.089,861.2970711297071,4.566199064796259,8.306485355648535
derived,VDW,VDW,xhe_fill_upper,0.089,864.8535564853556,4.566199064796259,8.324267782426778
derived,VDW,VDW,xhe_fill_upper,0.089,868.4100418410042,4.566199064796259,8.34205020920502
derived,VDW,VDW,xhe_fill_upper,0.089,871.9665271966527,4.566199064796259,8.359832635983263
derived,VDW,VDW,xhe_fill_upper,0.089,875.5230125523012,4.566199064796259,8.377615062761507
derived,VDW,VDW,xhe_fill_upper,0.089,879.0794979079498,4.566199064796259,8.395397489539748
derived,VDW,VDW,xhe_fill_upper,0.089,882.6359832635983,4.566199064796259,8.413179916317992
derived,VDW,VDW,xhe_fill_upper,0.089,886.1924686192468,4.566199064796259,8.430962343096233
derived,VDW,VDW,xhe_fill_upper,0.089,889.7489539748954,4.566199064796259,8.448744769874477
derived,VDW,VDW,xhe_fill_upper,0.089,893.3054393305439,4.566199064796259,8.46652719665272
derived,VDW,VDW,xhe_fill_upper,0.089,896.8619246861924,4.566199064796259,8.484309623430962
derived,VDW,VDW,xhe_fill_upper,0.089,900.418410041841,4.566199064796259,8.502092050209205
derived,VDW,VDW,xhe_fill_upper,0.089,903.9748953974895,4.566199064796259,8.519874476987447
derived,VDW,VDW,xhe_fill_upper,0.089,907.531380753138,4.566199064796259,8.53765690376569
derived,VDW,VDW,xhe_fill_upper,0.089,911.0878661087866,4.566199064796259,8.555439330543933
derived,VDW,VDW,xhe_fill_upper,0.089,914.6443514644351,4.566199064796259,8.573221757322175
derived,VDW,VDW,xhe_fill_upper,0.089,918.2008368200836,4.566199064796259,8.591004184100418
derived,VDW,VDW,xhe_fill_upper,0.089,921.7573221757322,4.566199064796259,8.60878661087866
derived,VDW,VDW,xhe_fill_upper,0.089,925.3138075313807,4.566199064796259,8.626569037656903
derived,VDW,VDW,xhe_fill_upper,0.089,928.8702928870292,4.566199064796259,8.644351464435147
derived,VDW,VDW,xhe_fill_upper,0.089,932.4267782426778,4.566199064796259,8.662133891213388
derived,VDW,VDW,xhe_fill_upper,0.089,935.9832635983263,4.566199064796259,8.679916317991632
derived,VDW,VDW,xhe_fill_upper,0.089,939.5397489539748,4.566199064796259,8.697698744769873
derived,VDW,VDW,xhe_fill_upper,0.089,943.0962343096234,4.566199064796259,8.715481171548117
derived,VDW,VDW,xhe_fill_upper,0.089,946.6527196652719,4.566199064796259,8.73326359832636
derived,VDW,VDW,xhe_fill_upper,0.089,950.2092050209204,4.566199064796259,8.751046025104602
derived,VDW,VDW,xhe_fill_upper,0.089,953.765690376569,4.566199064796259,8.768828451882845
derived,VDW,VDW,xhe_fill_upper,0.089,957.3221757322175,4.566199064796259,8.786610878661087
derived,VDW,VDW,xhe_fill_upper,0.089,960.878661087866,4.566199064796259,8.80439330543933
derived,VDW,VDW,xhe_fill_upper,0.089,964.4351464435146,4.566199064796259,8.822175732217573
derived,VDW,VDW,xhe_fill_upper,0.089,967.9916317991631,4.566199064796259,8.839958158995815
derived,VDW,VDW,xhe_fill_upper,0.089,971.5481171548117,4.566199064796259,8.857740585774058
derived,VDW,VDW,xhe_fill_upper,0.089,975.1046025104603,4.566199064796259,8.875523012552302
derived,VDW,VDW,xhe_fill_upper,0.089,978.6610878661088,4.566199064796259,8.893305439330543
derived,VDW,VDW,xhe_fill_upper,0.089,982.2175732217573,4.566199064796259,8.911087866108787
derived,VDW,VDW,xhe_fill_upper,0.089,985.7740585774059,4.566199064796259,8.92887029288703
derived,VDW,VDW,xhe_fill_upper,0.089,989.3305439330544,4.566199064796259,8.946652719665272
derived,VDW,VDW,xhe_fill_upper,0.089,992.8870292887029,4.566199064796259,8.964435146443515
derived,VDW,VDW,xhe_fill_upper,0.089,996.4435146443515,4.566199064796259,8.982217573221757
